Address,Name,Colour,Grey,Green,Zoom,LATITUDE,LONGITUDE
40 Moreton Street Paddington QLD 4064Australia,Petrie Terrace State School,yellow,0.9820938674,0.6226594591,Local,153.0096,-27.459915
Alice Street Pialba QLD 4655Australia,Pialba State School,yellow,0.4902970437,0.9039581153,Local,152.833396,-25.27938
25 Edwardson Drive Coomera QLD 4209Australia,Picnic Creek State School,yellow,0.5547994932,0.8472006189,Local,153.338761,-27.839949
24 Pilton Valley Road Pilton QLD 4361Australia,Pilton State School,yellow,0.1916829902,0.5238044884,Local,152.049757,-27.867944
Fulham Road Gulliver QLD 4812Australia,Pimlico State High School,yellow,0.6071069784,0.3935254313,Local,146.782657,-19.288734
Cunningham Drive North Pimpama QLD 4209Australia,Pimpama State Primary College,yellow,0.6651434846,0.5436441067,Local,153.322222,-27.833333
9 Hotham Creek Road North Pimpama QLD 4209Australia,Pimpama State School,yellow,0.5140233046,0.9376447595,Local,153.27857,-27.8171
Dixon Drive Pimpama QLD 4209Australia,Pimpama State Secondary College,yellow,0.1015044933,0.5187911149,Local,153.318457,-27.834462
5923 Bruce Highway Pindi Pindi QLD 4798Australia,Pindi Pindi State School,yellow,0.08586565451,0.4974691508,Local,148.732275,-20.870327
10 Lawnton Pocket Road Lawnton QLD 4501Australia,Pine Rivers Special School,yellow,0.07868718218,0.1971897317,Local,152.98394,-27.282947
Gympie Road Strathpine QLD 4500Australia,Pine Rivers State High School,yellow,0.8104031382,0.9280816668,Local,152.989495,-27.296398
Pinnacle Street Pinnacle QLD 4741Australia,Pinnacle State School,yellow,0.1514987074,0.4995317349,Local,148.712974,-21.14988
Bedford Road Andergrove QLD 4740Australia,Pioneer State High School,yellow,0.5537321372,0.9419445759,Local,149.180635,-21.095848
Factory Street Pittsworth QLD 4356Australia,Pittsworth State High School,yellow,0.3900401187,0.5636299583,Local,151.6455,-27.709083
Hume Street Pittsworth QLD 4356Australia,Pittsworth State School,yellow,0.5026305139,0.6704278847,Local,151.634048,-27.718317
74 Station Street Pomona QLD 4568Australia,Pomona State School,yellow,0.5405897811,0.6863296133,Local,152.860674,-26.367953
Pormpuraaw Street Pormpuraaw QLD 4892Australia,Pormpuraaw State School,yellow,0.04617520935,0.3621490693,Local,141.620978,-14.898737
Port Curtis Road Port Curtis QLD 4700Australia,Port Curtis Road State School,yellow,0.7884851417,0.5909670565,Local,150.514026,-23.413482
Endeavour Street Port Douglas QLD 4877Australia,Port Douglas State School,yellow,0.2406966438,0.6739650925,Local,145.461292,-16.524257
Pozieres School Road Pozieres QLD 4352Australia,Pozieres State School,yellow,0.9394396647,0.8243612956,Local,151.884767,-28.524854
Savage Street Prairie QLD 4816Australia,Prairie State School,yellow,0.4796824747,0.152059388,Local,144.605313,-20.870788
357 Prenzlau Road Prenzlau QLD 4311Australia,Prenzlau State School,yellow,0.2038955477,0.2445505357,Local,152.523271,-27.534046
4 Ruge Street Proserpine QLD 4800Australia,Proserpine State High School,yellow,0.9990323784,0.9234180472,Local,148.58181,-20.405985
33 Renwick Road Proserpine QLD 4800Australia,Proserpine State School,yellow,0.668427469,0.4989622776,Local,148.58239,-20.409003
12935 Dawson Highway Prospect QLD 4715Australia,Prospect Creek State School,yellow,0.8881045834,0.3220908474,Local,150.429343,-24.421124
94 Rodney Street Proston QLD 4613Australia,Proston State School,yellow,0.9688759245,0.1124325722,Local,151.600176,-26.167726
120 Grandview Road Pullenvale QLD 4069Australia,Pullenvale State School,yellow,0.3482835192,0.1599844247,Local,152.895344,-27.532618
75 Cottrill Road Caboolture QLD 4510Australia,Pumicestone State School,yellow,0.6418033914,0.3054659316,Local,152.9565,-27.058
39 Tracey Street Bowen QLD 4805Australia,Queens Beach State School,yellow,0.04333807027,0.6185366008,Local,148.227178,-19.976137
61 - 73 Musk Avenue Kelvin Grove QLD 4059Australia,Queensland Academy for Creative Industries,yellow,0.1240304578,0.9453545603,Local,153.014329,-27.452843
102 Edmund Rice Drive Southport QLD 4215Australia,Queensland Academy for Health Sciences,yellow,0.5196274901,0.285472259,Local,153.382906,-27.967145
78 Bywong Street Toowong QLD 4066Australia,Queensland Academy for Science Mathematics and Technology,yellow,0.3944229309,0.09625182269,Local,152.979012,-27.486107
Raymond terrace South Brisbane QLD 4101Australia,Queensland Children's Hospital School,yellow,0.8392526143,0.6899426663,Local,153.0272,-27.484495
347 Old Cleveland Road Coorparoo QLD 4151Australia,Queensland Pathways State College,yellow,0.8077649957,0.4790213336,Local,153.061203,-27.49407
Cnr Chulungra & Boonkai Streets Quilpie QLD 4480Australia,Quilpie State College,yellow,0.7655378538,0.7997019019,Local,144.271484,-26.614937
Progress Street Quinalow QLD 4403Australia,Quinalow Prep-10 State School,yellow,0.7574681589,0.7776599126,Local,151.622205,-27.107658
96 Wildey Street Raceview QLD 4305Australia,Raceview State School,yellow,0.06776927552,0.3355754999,Local,152.782381,-27.640651
39 Railway Avenue Railway Estate QLD 4810Australia,Railway Estate State School,yellow,0.4220287863,0.1363191892,Local,146.815779,-19.274215
Warooga Road Rainbow Beach QLD 4581Australia,Rainbow Beach State School,yellow,0.7709028673,0.4313280457,Local,153.078729,-25.907353
185 Boundary Road Bardon QLD 4065Australia,Rainworth State School,yellow,0.9995619083,0.3794265396,Local,152.985258,-27.467026
173 Ramsay School Road Ramsay QLD 4358Australia,Ramsay State School,yellow,0.4659959253,0.1211378458,Local,151.962564,-27.721666
32A High Street Rangeville QLD 4350Australia,Rangeville State School,yellow,0.5154027417,0.4571340603,Local,151.978395,-27.583098
Allambie Lane Rasmussen QLD 4815Australia,Rasmussen State School,yellow,0.1184042128,0.3722386648,Local,146.729243,-19.3649
Mount Lindesay Highway Rathdowney QLD 4287Australia,Rathdowney State School,yellow,0.4996813138,0.3692987815,Local,152.860509,-28.215634
Moore Street Ravenshoe QLD 4888Australia,Ravenshoe State School,yellow,0.1633258396,0.8968896382,Local,145.488711,-17.610597
School Street Ravenswood QLD 4816Australia,Ravenswood State School,yellow,0.5749399268,0.3534260821,Local,146.889506,-20.103639
72 Waterworks Road Red Hill QLD 4059Australia,Red Hill Special School,yellow,0.06206228436,0.7756867089,Local,153.000651,-27.450749
Willow Road Redbank Plains QLD 4301Australia,Redbank Plains State High School,yellow,0.26827696,0.4354831148,Local,152.868869,-27.65341
39-53 School Road Redbank Plains QLD 4301Australia,Redbank Plains State School,yellow,0.9074061699,0.003329664284,Local,152.851911,-27.647923
9 Brisbane Road Redbank QLD 4301Australia,Redbank State School,yellow,0.1681648354,0.5372165455,Local,152.86459,-27.60298
Klingner Road Redcliffe QLD 4020Australia,Redcliffe Special School,yellow,0.1128541288,0.4283110536,Local,153.113253,-27.223224
Cnr Klingner Road & Oxley Avenue Redcliffe QLD 4020Australia,Redcliffe State High School,yellow,0.8830038244,0.209585073,Local,153.111006,-27.223688
Gordon Road Redland Bay QLD 4165Australia,Redland Bay State School,yellow,0.6978821633,0.1995947255,Local,153.293085,-27.618595
51-53 Panorama Drive Thornlands QLD 4164Australia,Redland District Special School,yellow,0.1266375618,0.7191440127,Local,153.26069,-27.550107
Jungara Road Redlynch QLD 4870Australia,Redlynch State College,yellow,0.1903105777,0.7562028171,Local,145.695815,-16.909266
Emerald Drive Regents Park QLD 4118Australia,Regents Park State School,yellow,0.6554702048,0.6526955853,Local,153.035018,-27.682091
99 Poinsettia Street Inala QLD 4077Australia,Richlands East State School,yellow,0.7068235133,0.5997323118,Local,152.967087,-27.597126
Cnr Baker & Burdekin Streets Richmond Hill QLD 4820Australia,Richmond Hill State School,yellow,0.7124891262,0.4252452254,Local,146.265083,-20.061524
88 Crawford Street Richmond QLD 4822Australia,Richmond State School,yellow,0.3439984536,0.5751733169,Local,143.143081,-20.734145
43 Dalma-Ridgelands Road Ridgelands QLD 4702Australia,Ridgelands State School,yellow,0.09541110911,0.07728067852,Local,150.279911,-23.249781
131 Old Ipswich Road Riverview QLD 4303Australia,Riverview State School,yellow,0.6147390767,0.1520028784,Local,152.84694,-27.603299
111 Roadvale Road Roadvale QLD 4310Australia,Roadvale State School,yellow,0.9593343813,0.529617525,Local,152.705005,-27.920165
688 Musgrave Road Robertson QLD 4109Australia,Robertson State School,yellow,0.2987943946,0.2453799627,Local,153.056254,-27.565483
Investigator Drive Robina QLD 4226Australia,Robina State High School,yellow,0.988692155,0.02753069061,Local,153.376815,-28.073544
Killarney Avenue Robina QLD 4226Australia,Robina State School,yellow,0.7410863295,0.4463683868,Local,153.399122,-28.071232
Wendron Street Rochedale South QLD 4123Australia,Rochedale South State School,yellow,0.6289684967,0.850618932,Local,153.129898,-27.5906
249 Priestdale Road Rochedale QLD 4123Australia,Rochedale State High School,yellow,0.3278563208,0.140466381,Local,153.111492,-27.585626
694 Rochedale Road Rochedale QLD 4123Australia,Rochedale State School,yellow,0.6555501824,0.4908250908,Local,153.125368,-27.580092
353-359 Dean Street Frenchville QLD 4701Australia,Rockhampton North Special School,yellow,0.5981815239,0.8853230002,Local,150.536884,-23.349449
91 - 115 William Street Rockhampton QLD 4700Australia,Rockhampton Special School,yellow,0.475253384,0.4082618804,Local,150.511679,-23.382714
Campbell Street Wandal QLD 4700Australia,Rockhampton State High School,yellow,0.2071990812,0.5913727769,Local,150.499255,-23.369589
19 Elmes Road Rocklea QLD 4106Australia,Rocklea State School,yellow,0.2054770951,0.162969406,Local,153.011812,-27.546643
3 Holberton Street Rockville QLD 4350Australia,Rockville State School,yellow,0.7474172089,0.5032223176,Local,151.936495,-27.53116
16 Warrijo Street Rolleston QLD 4702Australia,Rolleston State School,yellow,0.7566003331,0.1904571929,Local,148.624042,-24.46248
Fred Williams Drive Rollingstone QLD 4816Australia,Rollingstone State School,yellow,0.2557801019,0.7149731346,Local,146.391571,-19.04371
Cottell Street Roma QLD 4455Australia,Roma State College,yellow,0.8551529033,0.73986019,Local,148.778149,-26.565539
4 Hoger Road Ropeley QLD 4343Australia,Ropeley State School,yellow,0.08669282991,0.9692674919,Local,152.258756,-27.657925
21 James Street Rosedale QLD 4674Australia,Rosedale State School,yellow,0.1884551253,0.5257643326,Local,151.914749,-24.623708
20 Park Street West Gladstone QLD 4680Australia,Rosella Park School,yellow,0.7150018503,0.7876951651,Local,151.247541,-23.852157
46 Lanefield Road Rosewood QLD 4340Australia,Rosewood State High School,yellow,0.6258343877,0.4582346637,Local,152.585622,-27.635897
School Street Rosewood QLD 4340Australia,Rosewood State School,yellow,0.9479652568,0.5593002522,Local,152.592667,-27.643552
Angus Gully Road Rossville QLD 4895Australia,Rossville State School,yellow,0.7771918434,0.4103043717,Local,145.268357,-15.76322
200 Nemies Road Runcorn QLD 4113Australia,Runcorn Heights State School,yellow,0.9715367208,0.07427960999,Local,153.069699,-27.604541
132 Hill Road Runcorn QLD 4113Australia,Runcorn State High School,yellow,0.9866055717,0.3581609988,Local,153.07801,-27.592692
646 Beenleigh Road Sunnybank QLD 4109Australia,Runcorn State School,yellow,0.6338249637,0.1315652559,Local,153.062144,-27.588129
38-64 High Street Russell Island QLD 4184Australia,Russell Island State School,yellow,0.2268214865,0.3864915746,Local,153.38132,-27.651519
19 Cripps Street Salisbury QLD 4107Australia,Salisbury State School,yellow,0.3773812071,0.2718347867,Local,153.03214,-27.553542
School Road Samford Village QLD 4520Australia,Samford State School,yellow,0.2598962511,0.9899254789,Local,152.880758,-27.376571
41 Braun Street Deagon QLD 4017Australia,Sandgate District State High School,yellow,0.2720044936,0.3915960373,Local,153.057231,-27.329056
54 Rainbow Street Sandgate QLD 4017Australia,Sandgate State School,yellow,0.8599219897,0.8212403705,Local,153.065898,-27.320893
Robert Street Urangan QLD 4655Australia,Sandy Strait State School,yellow,0.671045185,0.9793428144,Local,152.875398,-25.300426
Anzac Street Sarina QLD 4737Australia,Sarina State High School,yellow,0.855674836,0.5379730394,Local,149.213698,-21.420889
Broad Street Sarina QLD 4737Australia,Sarina State School,yellow,0.1167251909,0.9813807334,Local,149.217461,-21.4222
Eversleigh Road Scarborough QLD 4020Australia,Scarborough State School,yellow,0.2441954666,0.681303439,Local,153.110181,-27.215112
21 Eleventh Avenue Scottville QLD 4804Australia,Scottville State School,yellow,0.2537826995,0.8527738591,Local,147.819704,-20.574187
2092 Seaforth Road Seaforth QLD 4741Australia,Seaforth State School,yellow,0.6507217311,0.5845571594,Local,148.962607,-20.92104
59 Lorikeet Street Inala QLD 4077Australia,Serviceton South State School,yellow,0.6757886202,0.1779636805,Local,152.976952,-27.605899
152 D'Arcy Road Seven Hills QLD 4170Australia,Seven Hills State School,yellow,0.9660593864,0.1533974715,Local,153.074716,-27.479447
14 Turner Road Severnlea QLD 4380Australia,Severnlea State School,yellow,0.8247704903,0.3559644276,Local,151.908733,-28.702352
Cnr Oates Avenue & Roscoe Street Holland Park QLD 4121Australia,Seville Road State School,yellow,0.07938966515,0.9857555398,Local,153.072861,-27.525584
Leaf Street Shailer Park QLD 4128Australia,Shailer Park State High School,yellow,0.2923188853,0.236639533,Local,153.186717,-27.662079
Bulwarna Street Shailer Park QLD 4128Australia,Shailer Park State School,yellow,0.2426774056,0.7067728886,Local,153.187135,-27.660299
18 Sharon School Road Sharon QLD 4670Australia,Sharon State School,yellow,0.1291406879,0.2674161312,Local,152.263391,-24.872466
464 Oxley Road Sherwood QLD 4075Australia,Sherwood State School,yellow,0.7522568467,0.5825078159,Local,152.983252,-27.531579
Yundah Street Shorncliffe QLD 4017Australia,Shorncliffe State School,yellow,0.06006203463,0.6638957521,Local,153.080955,-27.323747
Molloy Street Silkstone QLD 4304Australia,Silkstone State School,yellow,0.3138366496,0.4458833978,Local,152.784772,-27.619096
Japoon Road Silkwood QLD 4856Australia,Silkwood State School,yellow,0.8227735032,0.3531710598,Local,146.000785,-17.736444
362 Slade Point Road Slade Point QLD 4740Australia,Slade Point State School,yellow,0.6690797213,0.7193312714,Local,149.214771,-21.073937
Cnr Webster & Kitchener Roads Stafford Heights QLD 4053Australia,Somerset Hills State School,yellow,0.2011487607,0.9552599583,Local,153.019025,-27.397919
East Avenue South Johnstone QLD 4859Australia,South Johnstone State School,yellow,0.8050773047,0.8508122319,Local,145.999995,-17.593483
1 School Road Southbrook QLD 4363Australia,Southbrook Central State School,yellow,0.7077566783,0.8659201218,Local,151.704287,-27.678127
Cnr Kumbari Avenue & Smith Street Southport QLD 4215Australia,Southport Special School,yellow,0.34245108,0.7933712687,Local,153.395185,-27.960789
75 Smith Street Southport QLD 4215Australia,Southport State High School,yellow,0.2852269894,0.5832082864,Local,153.402439,-27.962811
215 Queen Street Southport QLD 4215Australia,Southport State School,yellow,0.5034808912,0.2531106911,Local,153.400777,-27.970753
Fifth Avenue Parkside QLD 4825Australia,Spinifex State College - Mount Isa Education and Training Precinct,yellow,0.8424174257,0.7805005256,Local,139.487123,-20.734863
56 Dublin Avenue Spring Mountain QLD 4300Australia,Spring Mountain State School,yellow,0.3985700057,0.3064422967,Local,152.890131,-27.686513
2327 Springbrook Road Springbrook QLD 4213Australia,Springbrook State School,yellow,0.9188700673,0.2702910372,Local,153.26454,-28.190298
90 Parkland Drive Springfield Central QLD 4300Australia,Springfield Central State High School,yellow,0.2375235333,0.6447056429,Local,152.90832,-27.691122
257 Grande Avenue Springfield Central QLD 4300Australia,Springfield Central State School,yellow,0.2798336445,0.9259386622,Local,152.906554,-27.697078
63 Springfield Lakes Boulevard Springfield Lakes QLD 4300Australia,Springfield Lakes State School,yellow,0.4715300533,0.1427159718,Local,152.922179,-27.670545
55 Eclipse Street Springsure QLD 4722Australia,Springsure State School,yellow,0.7841671948,0.8326318594,Local,148.088535,-24.115796
26-34 Dennis Road Springwood QLD 4127Australia,Springwood Central State School,yellow,0.8024004247,0.6675322503,Local,153.130916,-27.618368
94-120 Springwood Road Rochedale South QLD 4123Australia,Springwood Road State School,yellow,0.4387301787,0.4241945884,Local,153.12926,-27.60816
202 Springwood Road Springwood QLD 4127Australia,Springwood State High School,yellow,0.4575315626,0.04471225726,Local,153.135963,-27.612607
1-19 School Road Tamborine Mountain QLD 4272Australia,St Bernard State School,yellow,0.1554023279,0.1289567039,Local,153.19829,-27.97048
2 Victoria Street St George QLD 4487Australia,St George State High School,yellow,0.1222276631,0.8815477868,Local,148.592742,-28.030465
Grey Street St George QLD 4487Australia,St George State School,yellow,0.3606667203,0.09576458372,Local,148.580719,-28.037716
891 Saltwater Creek Road St Helens QLD 4650Australia,St Helens State School,yellow,0.4454245816,0.5102502889,Local,152.710558,-25.50278
Macartney Street St Lawrence QLD 4707Australia,St Lawrence State School,yellow,0.2727274733,0.9003088535,Local,149.529711,-22.344932
95 Redwood Street Stafford Heights QLD 4053Australia,Stafford Heights State School,yellow,0.09052787042,0.6587832762,Local,153.004077,-27.40193
314 Stafford Road Stafford QLD 4053Australia,Stafford State School,yellow,0.3574233374,0.7422977212,Local,153.017477,-27.410718
2 McGlew Street Stanthorpe QLD 4380Australia,Stanthorpe State High School,yellow,0.8899886648,0.583014707,Local,151.931775,-28.645691
Marsh Street Stanthorpe QLD 4380Australia,Stanthorpe State School,yellow,0.2017371284,0.5356061996,Local,151.9343,-28.64986
10 Teakle Street Stanwell QLD 4702Australia,Stanwell State School,yellow,0.7804056589,0.3010888695,Local,150.321598,-23.485269
27 Bulford Street Stonehenge QLD 4730Australia,Stonehenge State School,yellow,0.8024901493,0.4663828284,Local,143.287417,-24.350755
Don Court Strathpine QLD 4500Australia,Strathpine State School,yellow,0.8443557031,0.2593941148,Local,152.990241,-27.293907
Garbala Drive Strathpine QLD 4500Australia,Strathpine West State School,yellow,0.05784971012,0.04819703419,Local,152.969929,-27.306039
226 Illaweena Street Stretton QLD 4116Australia,Stretton State College,yellow,0.9658193823,0.2292292718,Local,153.05374,-27.639592
545 Alice Street Maryborough QLD 4650Australia,Sunbury State School,yellow,0.07056713459,0.4386622627,Local,152.6778,-25.525157
77 Symons Road Sunnybank Hills QLD 4109Australia,Sunnybank Hills State School,yellow,0.3179820869,0.4842477627,Local,153.05624,-27.5952
79 Troughton Road Sunnybank QLD 4109Australia,Sunnybank Special School,yellow,0.7244023128,0.7985707741,Local,153.048337,-27.572143
Boorman Street Sunnybank QLD 4109Australia,Sunnybank State High School,yellow,0.1453552408,0.3409857628,Local,153.059783,-27.576218
50 Eddington Street Sunnybank QLD 4109Australia,Sunnybank State School,yellow,0.8789804846,0.7724285418,Local,153.051486,-27.57569
Abel Smith Parade Sunset QLD 4825Australia,Sunset State School,yellow,0.07657630816,0.9582566102,Local,139.510351,-20.708933
45 Ben Lexcen Drive Sunshine Beach QLD 4567Australia,Sunshine Beach State High School,yellow,0.4433652284,0.7483794306,Local,153.100705,-26.410406
David Low Way Sunshine Beach QLD 4567Australia,Sunshine Beach State School,yellow,0.5099101695,0.8859204647,Local,153.102324,-26.402724
55 Robert Street Surat QLD 4417Australia,Surat State School,yellow,0.5349217323,0.4158599184,Local,149.067062,-27.154329
42 St Andrews Avenue Surfers Paradise QLD 4217Australia,Surfers Paradise State School,yellow,0.4503886964,0.2295151109,Local,153.420755,-28.011937
952 Sarina Marlborough Road Sarina QLD 4737Australia,Swayneville State School,yellow,0.9075822489,0.2809266813,Local,149.144055,-21.472625
Rae Street Kingaroy QLD 4610Australia,Taabinga State School,yellow,0.5456895592,0.4544596728,Local,151.83818,-26.556389
31 Hargrave Street Thursday Island QLD 4875Australia,Tagai State College,yellow,0.8424158979,0.2220517223,Local,142.221208,-10.581798
266 Handford Road Taigum QLD 4018Australia,Taigum State School,yellow,0.9672687772,0.7920201768,Local,153.040202,-27.347859
Talara Street Currimundi QLD 4551Australia,Talara Primary College,yellow,0.7334431323,0.8732802611,Local,153.117912,-26.772477
492 Guineas Creek Road Tallebudgera QLD 4228Australia,Tallebudgera State School,yellow,0.2139262596,0.9289523146,Local,153.429814,-28.13996
17 Recreation Street North Talwood QLD 4496Australia,Talwood State School,yellow,0.6729248005,0.6069991498,Local,149.470396,-28.486682
20 Mitchell Street Tambo QLD 4478Australia,Tambo State School,yellow,0.8768973266,0.1637130505,Local,146.253757,-24.884526
Holt Road Tamborine Mountain QLD 4272Australia,Tamborine Mountain State High School,yellow,0.4428944678,0.1551642822,Local,153.190096,-27.932894
Curtis Road Tamborine Mountain QLD 4272Australia,Tamborine Mountain State School,yellow,0.8987270261,0.4943596003,Local,153.200288,-27.9308
9019 Mount Lindesay Highway Tamrookum QLD 4285Australia,Tamrookum State School,yellow,0.4534919768,0.4556879122,Local,152.915572,-28.106476
32 Tanduringie School Road Pimpimbudgee QLD 4615Australia,Tanduringie State School,yellow,0.8825988435,0.1667308599,Local,151.795413,-26.891655
65 Coronation Drive Tannum Sands QLD 4680Australia,Tannum Sands State High School,yellow,0.3336951044,0.1397874167,Local,151.364315,-23.959627
Waratah Crescent Tannum Sands QLD 4680Australia,Tannum Sands State School,yellow,0.5644525558,0.05623242766,Local,151.364842,-23.950985
22 Binnie Street Tara QLD 4421Australia,Tara Shire State College,yellow,0.07633530463,0.1864492664,Local,150.458899,-27.279912
18 Manthey Road Tarampa QLD 4311Australia,Tarampa State School,yellow,0.647140773,0.8825239064,Local,152.546182,-27.487128
Taranganba Road Taranganba QLD 4703Australia,Taranganba State School,yellow,0.8668225676,0.6617635451,Local,150.754215,-23.154601
Wolsey Street Taroom QLD 4420Australia,Taroom State School,yellow,0.814037533,0.6636325247,Local,149.800578,-25.638957
Teelba Road Teelba QLD 4423Australia,Teelba State School,yellow,0.983793616,0.1337352067,Local,149.393939,-27.534503
90 Lower Tenthill Road Lower Tenthill QLD 4343Australia,Tent Hill Lower State School,yellow,0.8889259571,0.004494782244,Local,152.236121,-27.591555
Werin Street Tewantin QLD 4565Australia,Tewantin State School,yellow,0.4499364246,0.307280854,Local,153.032573,-26.39013
1 Flemming Street Texas QLD 4385Australia,Texas P-10 State School,yellow,0.7896569873,0.7846536905,Local,151.174251,-28.85063
270 Goodwood Road Thabeban QLD 4670Australia,Thabeban State School,yellow,0.4325335691,0.6594704806,Local,152.363668,-24.898385
15 Henry Street Thallon QLD 4497Australia,Thallon State School,yellow,0.1349842356,0.5608158215,Local,148.867758,-28.633675
2 Aerodrome Road Thangool QLD 4716Australia,Thangool State School,yellow,0.7458052837,0.3716757135,Local,150.571643,-24.491007
Dowling Street Thargomindah QLD 4492Australia,Thargomindah State School,yellow,0.1071448109,0.532199483,Local,143.826773,-27.995287
1 Barmoya Road The Caves QLD 4702Australia,The Caves State School,yellow,0.1909231145,0.6531374695,Local,150.45932,-23.176744
1020 Waterworks Road The Gap QLD 4061Australia,The Gap State High School,yellow,0.4471696653,0.2300809901,Local,152.950484,-27.445012
Cnr Waterworks & Settlement Roads The Gap QLD 4061Australia,The Gap State School,yellow,0.8846031449,0.6295675615,Local,152.944677,-27.443189
12051 Coomrith Road The Gums QLD 4406Australia,The Gums State School,yellow,0.265571192,0.1876734382,Local,150.199453,-27.341443
Murray Street Wandal QLD 4700Australia,The Hall State School,yellow,0.1734775512,0.3307502177,Local,150.496767,-23.37332
Taggart's Road The Summit QLD 4377Australia,The Summit State School,yellow,0.6879697362,0.7224484866,Local,151.955205,-28.579002
Bilberry Street Kirwan QLD 4817Australia,The Willows State School,yellow,0.2089818661,0.9527112227,Local,146.722516,-19.305133
Scrub Road Theebine QLD 4570Australia,Theebine State School,yellow,0.223385028,0.6202381334,Local,152.540973,-25.9525
The Boulevard Theodore QLD 4719Australia,Theodore State School,yellow,0.7662847233,0.4928738802,Local,150.075088,-24.946014
Panorama Drive Thornlands QLD 4164Australia,Thornlands State School,yellow,0.1423323144,0.9489304203,Local,153.264416,-27.548775
4 Thornton School Road Thornton QLD 4341Australia,Thornton State School,yellow,0.4308256055,0.06072253993,Local,152.372045,-27.798244
146 Thulimbah School Road Thulimbah QLD 4376Australia,Thulimbah State School,yellow,0.08252720275,0.4492993189,Local,151.93616,-28.536545
26 - 54 Vickers Road South Condon QLD 4815Australia,Thuringowa State High School,yellow,0.8473154048,0.6518458513,Local,146.719053,-19.336551
1 Forgan Terrace Tiaro QLD 4650Australia,Tiaro State School,yellow,0.5619171447,0.9514854587,Local,152.581126,-25.728166
Bottlebrush Lane Tieri QLD 4709Australia,Tieri State School,yellow,0.3285936838,0.9398339614,Local,148.34412,-23.030434
2 Schnapper Creek Road Tin Can Bay QLD 4580Australia,Tin Can Bay State School,yellow,0.07192175263,0.04787145391,Local,152.995063,-25.925433
239 Gympie Road Tinana QLD 4650Australia,Tinana State School,yellow,0.7555252214,0.6883547031,Local,152.667593,-25.558647
1546 Wynnum Road Tingalpa QLD 4173Australia,Tingalpa State School,yellow,0.948177963,0.8165712799,Local,153.126433,-27.473506
6 Main Street Tingoora QLD 4608Australia,Tingoora State School,yellow,0.3641581509,0.7148361172,Local,151.819548,-26.362968
108 Mount Crosby Road Tivoli QLD 4305Australia,Tivoli State School,yellow,0.2717503826,0.7344808496,Local,152.777509,-27.583961
Main Street Tolga QLD 4882Australia,Tolga State School,yellow,0.712654285,0.9475335,Local,145.477599,-17.22322
Bruce Highway Toobanna QLD 4850Australia,Toobanna State School,yellow,0.6406811213,0.04481241696,Local,146.147882,-18.712127
76 Old Mount Beppo Road Toogoolawah QLD 4313Australia,Toogoolawah State High School,yellow,0.8480420772,0.009361619682,Local,152.388355,-27.102603
Gardner Street Toogoolawah QLD 4313Australia,Toogoolawah State School,yellow,0.7699170791,0.7512626268,Local,152.379203,-27.091799
Philip Street South Gladstone QLD 4680Australia,Toolooa State High School,yellow,0.451630882,0.9347232401,Local,151.270448,-23.873238
37 St Osyth Street Toowong QLD 4066Australia,Toowong State School,yellow,0.5270676756,0.09944044155,Local,152.98928,-27.481812
Cnr Arthur & Mary Streets East Toowoomba QLD 4350Australia,Toowoomba East State School,yellow,0.531965158,0.07966753104,Local,151.965978,-27.55998
Cnr Mort & Taylor Streets Toowoomba QLD 4350Australia,Toowoomba North State School,yellow,0.1921088559,0.8759077587,Local,151.948788,-27.556538
Stuart Street Mount Lofty QLD 4350Australia,Toowoomba State High School,yellow,0.05548539728,0.02106320467,Local,151.964841,-27.545247
26 Gladstone Street Newtown QLD 4350Australia,Toowoomba West Special School,yellow,0.4410644593,0.1061619613,Local,151.940738,-27.547638
Pialba Road Torbanlea QLD 4662Australia,Torbanlea State School,yellow,0.7576025112,0.257072456,Local,152.599832,-25.347969
Tavistock Street Torquay QLD 4655Australia,Torquay State School,yellow,0.796859,0.7651164449,Local,152.864996,-25.287748
4 Warburton Street North Ward QLD 4810Australia,Townsville Central State School,yellow,0.2606806601,0.8190640783,Local,146.812035,-19.251075
78 Thompson Street Mundingburra QLD 4812Australia,Townsville Community Learning Centre - A State Special School,yellow,0.06495093778,0.9271114161,Local,146.776934,-19.303797
78 Tully Street South Townsville QLD 4810Australia,Townsville South State School,yellow,0.5404632339,0.4842047714,Local,146.82664,-19.262946
36 Boundary Street Railway Estate QLD 4810Australia,Townsville State High School,yellow,0.5770189052,0.3772141673,Local,146.810515,-19.272275
Wilson Street West End QLD 4810Australia,Townsville West State School,yellow,0.7287652428,0.1383202563,Local,146.80424,-19.267204
64-72 Clarke Street Townview QLD 4825Australia,Townview State School,yellow,0.9028877453,0.08154440937,Local,139.507323,-20.733937
71 Stone River Road Trebonne QLD 4850Australia,Trebonne State School,yellow,0.2177948426,0.9802181797,Local,146.074757,-18.63083
Tambo Road Nandowrie QLD 4722Australia,Tresswell State School,yellow,0.05904503152,0.07158656224,Local,147.606554,-24.247966
26-62 Hoare Street Manunda QLD 4870Australia,Trinity Bay State High School,yellow,0.04025554877,0.6815176411,Local,145.752404,-16.923762
O'Brien Road Smithfield QLD 4878Australia,Tropical North Learning Academy - Smithfield State High School,yellow,0.1415133488,0.2359281774,Local,145.695661,-16.811917
